header_path,line,kind,name,context
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/obj.h,797,function,JOBJ_DispAll,"void JOBJ_DispAll(JOBJ *joint, Mtx *vmtx, int rendermode, int mobj_flags);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/obj.h,798,function,JOBJ_Disp,"void JOBJ_Disp(JOBJ *joint, Mtx *vmtx, int rendermode, int mobj_flags);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/obj.h,799,function,JOBJ_AttachPosition,"void JOBJ_AttachPosition(JOBJ *to_attach, JOBJ *attach_to);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/obj.h,800,function,JOBJ_AttachPositionRotation,"void JOBJ_AttachPositionRotation(JOBJ *to_attach, JOBJ *attach_to);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/obj.h,802,function,JOBJ_AddSetAnim,"void JOBJ_AddSetAnim(JOBJ *jobj, JOBJSet *set, int anim_id);                                                                   // 8016895c"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/obj.h,803,function,JOBJ_Detach,void JOBJ_Detach(JOBJ *to_attach);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/obj.h,804,function,JOBJ_ResetFromDesc,"void JOBJ_ResetFromDesc(JOBJ *, JOBJDesc *);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/obj.h,805,function,JOBJ_Blend,"void JOBJ_Blend(JOBJ *from, JOBJ *to, JOBJ *target, float blend_from, float blend_to);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/obj.h,806,function,JOBJ_RemoveAnimByFlags,"void JOBJ_RemoveAnimByFlags(JOBJ *, int);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/obj.h,807,function,AOBJ_ReqAnim,"void AOBJ_ReqAnim(int *aobj, float unk);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/obj.h,808,function,AOBJ_StopAnim,void AOBJ_StopAnim(AOBJ *aobj);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/obj.h,809,function,AOBJ_SetRate,"void AOBJ_SetRate(AOBJ *aobj, float rate);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/obj.h,810,function,AOBJ_SetFlags,"void AOBJ_SetFlags(AOBJ *aobj, int flags);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/obj.h,811,function,AOBJ_ClearFlags,"void AOBJ_ClearFlags(AOBJ *aobj, int flags);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/obj.h,813,function,AOBJ_InterpretAnim,"void AOBJ_InterpretAnim(AOBJ *anim, int *object, int *callback);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/obj.h,814,function,DOBJ_SetFlags,"void DOBJ_SetFlags(DOBJ *dobj, int flags);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/obj.h,815,function,DOBJ_ClearFlags,"void DOBJ_ClearFlags(DOBJ *dobj, int flags);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/obj.h,816,function,DOBJ_AddAnimAll,"void DOBJ_AddAnimAll(DOBJ *dobj, void *matanim, void *textureanim);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/obj.h,817,function,TOBJ_AddAnim,"void TOBJ_AddAnim(TOBJ *tobj, void *textureanim);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/obj.h,818,function,TOBJ_ReqAnim,"void TOBJ_ReqAnim(TOBJ *tobj, float frame);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/obj.h,819,function,TOBJ_Anim,void TOBJ_Anim(TOBJ *tobj);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/obj.h,823,function,COBJ_Init,"void COBJ_Init(COBJ *cobj, COBJDesc *cobj_desc); // re-initializes a live cobj using its descriptor"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/obj.h,824,function,CObjThink_Common,void CObjThink_Common(GOBJ *gobj);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/obj.h,825,function,CObj_SetCurrent,int CObj_SetCurrent(COBJ *cobj);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/obj.h,826,function,CObj_SetEraseColor,"void CObj_SetEraseColor(int r, int g, int b, int a);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/obj.h,827,function,CObj_EraseScreen,"void CObj_EraseScreen(COBJ *cobj, GXBool color_update_enable, GXBool alpha_update_enable, GXBool depth_update_enable);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/obj.h,828,function,CObj_UpdateAll,void CObj_UpdateAll();
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/obj.h,829,function,CObj_RenderGXLinks,"void CObj_RenderGXLinks(GOBJ *gobj, int render_mode);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/obj.h,830,function,CObj_EndCurrent,void CObj_EndCurrent();
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/obj.h,831,function,CObj_SetOrtho,"void CObj_SetOrtho(COBJ *cobj, float top, float bottom, float left, float right);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/obj.h,832,function,CObj_SetViewport,"void CObj_SetViewport(COBJ *cobj, float left, float right, float top, float bottom);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/obj.h,833,function,CObj_SetScissor,"void CObj_SetScissor(COBJ *cobj, u16 top, u16 bottom, u16 left, u16 right);"
